ano,tema,indicador,valor,unidade,fonte,base_origem,variaveis_usadas,nivel_agregacao,comparabilidade_2014_2025,observacao_metodologica,atualizado_em
2025,Atendimento escolar,Matrículas em educação especial,692,matrículas,Censo Escolar/INEP,painel_educacao_tijucas_matriculas.csv,QT_MAT_ESP,município/ano,comparável com adaptação,Soma das matrículas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2025,Atendimento escolar,Matrículas em tempo integral,663,matrículas,Censo Escolar/INEP,painel_educacao_tijucas_matriculas.csv,QT_MAT_BAS_INT,município/ano,comparável com adaptação,Indicador calculado apenas quando a variável está disponível no ano.,2026-06-01T12:00:08
2014,Docentes e turmas,Docentes totais,555,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_BAS,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Docentes em educação infantil,188,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_INF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Docentes em ensino fundamental,288,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Docentes em anos iniciais,150,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AI,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Docentes em anos finais,159,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Docentes em ensino médio,91,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_MED,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Turmas totais,374,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_BAS,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Turmas em educação infantil,95,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_INF,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Turmas em ensino fundamental,203,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Turmas em anos iniciais,120,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND_AI,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Turmas em anos finais,83,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND_AF,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Turmas em ensino médio,48,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_MED,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2014,Docentes e turmas,Matrículas por turma aproximado,22.3663,razão,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,"QT_MAT_BAS, QT_TUR_BAS",município/ano,comparável com adaptação,Razão calculada localmente. Não é indicador oficial do INEP.,2026-06-01T12:00:08
2014,Docentes e turmas,Matrículas por docente aproximado,15.0721,razão,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,"QT_MAT_BAS, QT_DOC_BAS",município/ano,comparável com adaptação,Razão calculada localmente. Não é indicador oficial do INEP.,2026-06-01T12:00:08
2015,Docentes e turmas,Docentes totais,598,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_BAS,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Docentes em educação infantil,207,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_INF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Docentes em ensino fundamental,325,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Docentes em anos iniciais,174,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AI,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Docentes em anos finais,178,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Docentes em ensino médio,99,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_MED,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Turmas totais,377,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_BAS,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Turmas em educação infantil,96,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_INF,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Turmas em ensino fundamental,206,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Turmas em anos iniciais,122,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND_AI,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Turmas em anos finais,84,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND_AF,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Turmas em ensino médio,42,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_MED,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2015,Docentes e turmas,Matrículas por turma aproximado,23.0716,razão,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,"QT_MAT_BAS, QT_TUR_BAS",município/ano,comparável com adaptação,Razão calculada localmente. Não é indicador oficial do INEP.,2026-06-01T12:00:08
2015,Docentes e turmas,Matrículas por docente aproximado,14.5452,razão,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,"QT_MAT_BAS, QT_DOC_BAS",município/ano,comparável com adaptação,Razão calculada localmente. Não é indicador oficial do INEP.,2026-06-01T12:00:08
2016,Docentes e turmas,Docentes totais,646,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_BAS,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Docentes em educação infantil,197,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_INF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Docentes em ensino fundamental,366,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Docentes em anos iniciais,200,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AI,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Docentes em anos finais,206,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Docentes em ensino médio,107,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_MED,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Turmas totais,504,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_BAS,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Turmas em educação infantil,101,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_INF,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Turmas em ensino fundamental,210,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Turmas em anos iniciais,115,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND_AI,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Turmas em anos finais,95,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND_AF,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Turmas em ensino médio,45,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_MED,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2016,Docentes e turmas,Matrículas por turma aproximado,17.4940,razão,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,"QT_MAT_BAS, QT_TUR_BAS",município/ano,comparável com adaptação,Razão calculada localmente. Não é indicador oficial do INEP.,2026-06-01T12:00:08
2016,Docentes e turmas,Matrículas por docente aproximado,13.6486,razão,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,"QT_MAT_BAS, QT_DOC_BAS",município/ano,comparável com adaptação,Razão calculada localmente. Não é indicador oficial do INEP.,2026-06-01T12:00:08
2017,Docentes e turmas,Docentes totais,635,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_BAS,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Docentes em educação infantil,198,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_INF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Docentes em ensino fundamental,354,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Docentes em anos iniciais,200,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AI,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Docentes em anos finais,181,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Docentes em ensino médio,104,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_MED,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Turmas totais,670,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_BAS,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Turmas em educação infantil,153,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_INF,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Turmas em ensino fundamental,228,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Turmas em anos iniciais,132,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND_AI,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Turmas em anos finais,96,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_FUND_AF,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Turmas em ensino médio,44,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_MED,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
2017,Docentes e turmas,Matrículas por turma aproximado,13.9030,razão,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,"QT_MAT_BAS, QT_TUR_BAS",município/ano,comparável com adaptação,Razão calculada localmente. Não é indicador oficial do INEP.,2026-06-01T12:00:08
2017,Docentes e turmas,Matrículas por docente aproximado,14.6693,razão,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,"QT_MAT_BAS, QT_DOC_BAS",município/ano,comparável com adaptação,Razão calculada localmente. Não é indicador oficial do INEP.,2026-06-01T12:00:08
2018,Docentes e turmas,Docentes totais,677,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_BAS,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2018,Docentes e turmas,Docentes em educação infantil,219,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_INF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2018,Docentes e turmas,Docentes em ensino fundamental,346,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2018,Docentes e turmas,Docentes em anos iniciais,192,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AI,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2018,Docentes e turmas,Docentes em anos finais,189,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_FUND_AF,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2018,Docentes e turmas,Docentes em ensino médio,122,docentes,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_DOC_MED,município/ano,comparável com adaptação,Soma de docentes filtrados para escolas de Tijucas/SC.,2026-06-01T12:00:08
2018,Docentes e turmas,Turmas totais,742,turmas,Censo Escolar/INEP,painel_educacao_tijucas_docentes_turmas.csv,QT_TUR_BAS,município/ano,comparável com adaptação,Soma de turmas filtradas para escolas de Tijucas/SC.,2026-06-01T12:00:08
